district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
板橋區,土地,海山段1775地號,14.53,住,,,1110107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4000000,275292,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRTMLKKKHHGFAF67DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區三民路二段８１巷７號四樓,28.5,住,,,1110114,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,811107,77.78,3,2,1,有,無,8000000,102854,,0,0,,RPTNMLRJKHHGFAF97EA,69.61,0,8.17,無
板橋區,房地(土地+建物)+車位,新北市板橋區廣和街３３之１３號十二樓,12.34,住,,,1110122,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970515,108.62,2,2,1,有,有,13800000,127048,坡道機械,8.99,0,,RPRNMLOKKHHGFAF57EA,56.21,0.43,2.86,有
板橋區,房地(土地+建物)+車位,新北市板橋區莊敬路４８之１號三樓,7.28,商,,,1110108,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,870416,132.14,3,2,2,有,有,22000000,166490,坡道平面,32.18,0,,RPOOMLLKKHHGFAF96DA,74.73,0,4.71,有
板橋區,房地(土地+建物)+車位,新北市板橋區府中路１２６號四樓之３,18.12,商,,,1110114,土地1建物2車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840617,204.08,2,2,2,有,有,24500000,132868,坡道機械,33.61,1850000,,RPWSMLKKKHHGFAF08DA,129.14,0,0,有
板橋區,土地,板翠段135-1地號,2.4,住,,,1110125,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,850000,354167,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLNKKHHGFAF57DA,0,0,0,無
板橋區,土地,介壽段130地號,52.72,,,,1110124,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,25335781,480572,,0,0,包含公共設施保留地用地；,RPQRMLKKKHHGFAF37DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區三民路二段居仁巷４３號四樓,30.8,住,,,1110116,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680704,104.02,4,0,4,有,無,12100000,116324,,0,0,陽台外推；其他增建；,RPTRMLKKKHHGFAF67DA,104.02,0,0,無
板橋區,土地,光華段1667地號,33,都市：其他:道路用地,,,1110110,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,6208950,188150,,0,0,包含公共設施保留地用地；,RPXQMLKKKHHGFAF97DA,0,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區永豐街４９巷３０號九樓,21.79,住,,,1110107,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060811,185.46,3,2,2,有,無,30050000,168054,坡道平面,23.31,2800000,,RPOQMLRKJHHGFAF67DA,86.63,17.97,3.91,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５８０號四樓,22.31,商,,,1110104,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100421,190.14,3,2,2,有,有,28200000,148312,坡道平面,29.87,0,,RPTNMLLKKHHGFAF37DA,88.29,10.33,5.48,有
板橋區,房地(土地+建物),新北市板橋區龍興街９９巷１４號三樓,18.07,住,,,1110105,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681108,83.8,3,2,1,有,無,7700000,91885,,0,0,,RPOPMLLKKHHGFAF07DA,68,0,15.8,無
板橋區,房地(土地+建物),新北市板橋區溪崑二街４０號三樓,26.35,住,,,1110111,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.24,3,1,1,有,無,2700000,29271,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLOKKHHGFAF18DA,92.24,0,0,無
板橋區,土地,光華段407地號,33.25,都市：其他:道路用地,,,1110113,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,6856700,206217,,0,0,包含公共設施保留地用地；,RPXNMLPKKHHGFAF18DA,0,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區民生路一段５號十六樓,14.09,住,,,1110109,土地1建物1車位1,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831202,219.4,4,2,2,有,有,28600000,140822,坡道平面,36.19,2800000,其他增建；,RPRQMLSJKHHGFAF18EA,165.32,0,23.35,有
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路三段１０巷３號二樓,12.86,住,,,1110110,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080820,77.73,1,1,1,有,有,12650000,180129,升降機械,15.83,1500000,,RPTQMLPKKHHGFAF18EA,38.13,0,2.42,有
板橋區,房地(土地+建物),新北市板橋區篤行路一段３９號二樓,11.4,住,,,1110106,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880913,82.93,3,0,3,有,無,7880000,95020,,0,0,,RPUNMLPKKHHGFAF87DA,58.96,0,3.65,有
板橋區,房地(土地+建物),新北市板橋區館前東路２６號九樓之６,3.43,商,,,1110107,土地2建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,810921,39.73,1,1,1,有,有,5950000,149761,,0,0,依使用現況點交,RPRRMLOKKHHGFAF87DA,24.27,0,0,有
板橋區,房地(土地+建物),新北市板橋區仁愛路８６巷２４號四樓,31.77,住,,,1110120,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721201,102.13,3,2,2,有,無,10000000,97914,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQKKHHGFAF08DA,92.81,0,9.32,無
板橋區,房地(土地+建物),新北市板橋區漢生東路４３巷３７號二樓,31.5,住,,,1110104,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650727,88.48,3,2,1,有,無,12800000,144665,,0,0,,RPSQMLLKKHHGFAF57DA,72.72,0,15.76,無
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１５４巷２０號五樓,15,住,,,1110120,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101112,135.32,2,2,2,有,有,14850000,128750,坡道平面,30.31,1330000,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKKHHGFAF27DA,56.96,6.38,6.49,有
板橋區,房地(土地+建物),新北市板橋區民生路三段３２３號三十一樓之１,1.26,都市：其他:住宅區,,,1110109,土地2建物1車位0,三十一層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,37.89,1,1,1,有,有,6360000,167854,,0,0,陽台外推；,RPSQMLSJKHHGFAF18DA,20.92,0,4.85,有
板橋區,房地(土地+建物),新北市板橋區莊敬路２２０巷８號三樓,5.4,住,,,1110108,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890124,37.89,0,0,0,無,有,6500000,171549,,0,0,,RPOVMLKLJHHGFAF57DA,23.1,0,3.28,有
板橋區,房地(土地+建物),新北市板橋區新海路３７０號十一樓,11.75,住,,,1110106,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850805,74.3,1,1,1,有,有,11700000,157470,,0,0,其他增建；,RPWSMLKLJHHGFAF08DA,58.84,0,7.63,有
板橋區,房地(土地+建物),新北市板橋區中山路一段１號十八樓之６,5.66,商,,,1110106,土地1建物1車位0,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,900216,62.87,2,1,1,有,有,11300000,179736,,0,0,其他增建；,RPWRMLSKJHHGFAF68DA,40.29,0,3.56,有
板橋區,房地(土地+建物),新北市板橋區中山路二段９０巷４７弄１２號五樓,26.4,住,,,1110107,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680718,91.78,3,2,1,有,無,12500000,136195,,0,0,頂樓加蓋；其他增建；,RPOQMLLLJHHGFAF17DA,91.78,0,0,無
板橋區,房地(土地+建物),新北市板橋區五權街３０巷２４弄１號,24.6,住,,,1110103,土地1建物1車位0,一層，平台，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671021,86.08,3,1,1,有,無,12500000,145214,,0,0,,RPQPMLRKJHHGFAF77DA,86.08,0,0,無
板橋區,房地(土地+建物),新北市板橋區中正路３２５巷３弄２３號二樓,24.5,住,,,1110101,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,651228,81.78,3,2,1,有,無,9360000,114453,,0,0,前陽台外推，依使用現況點交陽台外推；,RPSOMLQKKHHGFAF87DA,81.78,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區莊敬路４８之２號三樓,6.52,商,,,1110105,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,870416,125.81,3,2,2,有,有,19000000,151021,坡道平面,38.62,0,,RPWPMLPKKHHGFAF28DA,65.22,0,4.05,有
板橋區,房地(土地+建物)+車位,新北市板橋區漢生西路１６９號十二樓,9.51,住,,,1110105,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090727,125.35,2,2,1,有,有,17760000,182782,坡道平面,38.58,1900000,橫移平面車位,RPQNMLQKKHHGFAF57DA,44.93,5.27,6.2,有
板橋區,房地(土地+建物)+車位,新北市板橋區漢生西路１６９之２號九樓,7.57,住,,,1110107,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090727,85.19,2,2,1,有,有,14350000,189496,坡道機械,14.74,1000000,,RPRNMLQKKHHGFAF67DA,42.37,0,3.44,有
板橋區,房地(土地+建物),新北市板橋區中山路二段４６５巷１０２號,27.6,住,,,1110106,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,,98.53,2,1,2,有,無,13000000,131940,,0,0,陽台外推；,RPXNMLRKKHHGFAF38DA,98.53,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區松江街３２號十樓,21.17,住,,,1110114,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961109,183.8,3,2,2,有,有,28800000,185211,升降平面,38.02,1800000,陽台外推；,RPWQMLSJKHHGFAF68EA,90.29,0,12.59,有
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街１２６號四樓,12.78,住,,,1110115,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081004,108.81,2,2,1,有,有,13500000,145226,坡道平面,31,2200000,,RPQRMLQKKHHGFAF08EA,45.48,2.21,4.29,有
板橋區,車位,新北市板橋區光環路二段２８之１號,0.04,住,,,1110104,土地1建物1車位1,一層,十七層,其他,辦公室,鋼骨鋼筋混凝土造,1021226,21.01,0,0,0,有,有,2050000,,坡道平面,21,2050000,僅車位交易；,RPWNMLLKKHHGFAF67DA,0,0,0,有
板橋區,房地(土地+建物),新北市板橋區文化路二段４１０巷２弄１８號二樓,24.36,住,,,1110105,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850320,172.73,3,2,1,有,有,9280000,53725,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTJKHHGFAF97DA,86.38,0,10.42,有
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段１８３號二十六樓,17.24,都市：其他:第二種特定專用區,,,1110108,土地1建物1車位2,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,294.37,3,2,2,有,有,49500000,200559,坡道平面,72.48,5000000,,RPQPMLQLJHHGFAF77DA,132.72,13.22,9.75,有
板橋區,房地(土地+建物)+車位,新北市板橋區國光路３１巷５號七樓,32.93,住,,,1110118,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840323,176.14,3,2,2,有,有,20880000,118542,坡道平面,0,2000000,,RPXUMLRKKHHGFAF56EA,113.05,0,12.96,有
板橋區,房地(土地+建物),新北市板橋區仁愛路６２巷１５弄３號四樓,26.88,住,,,1110117,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721201,102.13,4,2,2,有,無,11250000,110154,,0,0,陽台外推；其他增建；,RPPQMLQKKHHGFAF87EA,92.81,0,9.32,無
板橋區,房地(土地+建物),新北市板橋區縣民大道三段１３３巷１１號三樓,30,住,,,1110109,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.79,2,2,1,有,無,5000000,73757,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLRKKHHGFAF78EA,67.79,0,0,無
板橋區,房地(土地+建物),新北市板橋區文化路二段３６７號十六樓之１２,4.61,,,,1110112,土地4建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,960611,43.35,0,0,0,無,有,8520000,196540,,0,0,,RPQVMLRKKHHGFAF58EA,29.92,0,0,有
板橋區,房地(土地+建物),新北市板橋區大觀路一段７５巷２４號二樓,28.95,,,,1110117,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,96.42,3,2,2,有,無,10000000,103713,,0,0,,RPQQMLSKKHHGFAF18EA,89.84,0,6.58,無
板橋區,房地(土地+建物),新北市板橋區僑中一街８０巷７弄３號,37.07,住,,,1110113,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,129.6,3,2,2,有,無,15000000,115741,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLLKHHGFAF17EA,104.64,24.96,0,無
板橋區,房地(土地+建物),新北市板橋區大勇街５８號五樓,27.76,住,,,1110114,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720719,87.31,3,2,1,有,無,8000000,91628,,0,0,頂樓加蓋；,RPXOMLLLKHHGFAF08EA,73.95,0,13.36,無
板橋區,房地(土地+建物),新北市板橋區中正路８９巷１８號四樓,9.92,住,,,1110101,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,601220,27.3,3,1,1,有,無,3500000,128205,,0,0,,RPQOMLLLJHHGFAF17DA,27.3,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區永豐街４９巷３０號十三樓,21.79,住,,,1110107,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060811,185.46,3,2,2,有,無,30640000,171693,坡道平面,23.31,2800000,,RPQQMLRKJHHGFAF87DA,86.63,17.97,3.91,有
板橋區,房地(土地+建物),新北市板橋區縣民大道三段９３巷３０弄２１號,24.25,住,,,1110104,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,63.56,0,0,0,無,無,9500000,149465,,0,0,一樓側院、前院、後院含1衛、地下室其他增建；,RPPOMLSKKHHGFAF77DA,63.56,0,0,無
板橋區,房地(土地+建物),新北市板橋區吳鳳路８１巷３７號四樓,27.39,住,,,1110101,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.44,3,2,2,有,有,18180000,137270,,0,0,,RPTPMLSKKHHGFAF28DA,98.67,0,11.62,有
板橋區,房地(土地+建物),新北市板橋區金華街１２６號二樓,29.5,住,,,1110117,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640802,66.38,3,2,1,有,無,8700000,131064,,0,0,,RPUOMLLLKHHGFAF67DA,66.38,0,0,無
板橋區,房地(土地+建物),新北市板橋區金門街２５３巷２弄１１號五樓,25.38,住,,,1110114,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,771124,97.57,3,2,1,有,無,7700000,78918,,0,0,,RPUSMLKKKHHGFAF87DA,78.04,0,9.68,無
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段２３５之５號三樓,21.49,住,,,1110117,土地2建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081101,205.44,3,2,2,有,有,36200000,190231,坡道平面,28.55,2550000,,RPTOMLLKKHHGFAF47DA,93.31,11.45,7.31,有
板橋區,房地(土地+建物),新北市板橋區金門街１０號三樓,4.92,住,,,1110108,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,831223,51.11,1,1,1,有,有,5880000,115046,,0,0,,RPQQMLLKKHHGFAF37DA,41.69,0,3.99,有
板橋區,房地(土地+建物),新北市板橋區國泰街８６號三樓之１３,3,商,,,1110128,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640328,11.52,1,0,1,有,無,1580000,137153,,0,0,,RPWOMLPKKHHGFAF18DA,11.52,0,0,無
板橋區,房地(土地+建物),新北市板橋區吳鳳路２３號六樓,20.04,住,,,1110114,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980205,109.65,3,2,2,有,無,17910000,163338,,0,0,1.土地:一等親買賣價格:新台幣1000萬元整2.房屋價:新台幣791萬元整親友、員工、共有人或其他特殊關係間之交易；,RPOOMLPKKHHGFAF37DA,68.64,2.38,11.59,有
板橋區,房地(土地+建物)+車位,新北市板橋區新府路８６號二十四樓,4.35,都市：其他:第二種特定專用區,,,1110106,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971119,68.93,1,1,1,有,有,9800000,142173,坡道平面,31.02,0,,RPWRMLQKKHHGFAF58DA,22.26,0,2.04,有
板橋區,土地,大同段251地號,54.95,住,,,1110124,土地9建物0車位0,,,其他,,,,0,0,0,0,有,無,1800000,32757,,0,0,包含公共設施保留地用地；,RPSSMLQKKHHGFAF28DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區民權路２５７號五樓,16.8,住,,,1110120,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670117,67.61,2,2,1,有,無,8600000,127200,,0,0,,RPOPMLSKKHHGFAF77DA,67.61,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路五段２０７號五樓,14.31,住,,,1110127,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,112.18,2,2,1,有,有,12550000,111874,坡道平面,23.22,0,,RPTSMLRLJHHGFAF48DA,52.35,4.53,2.74,有
板橋區,房地(土地+建物),新北市板橋區文化路二段４３９之１號四樓,5.71,住,,,1110110,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870528,52.63,1,1,1,有,有,10000000,190006,,0,0,鐵窗增建陽台外推；其他增建；,RPVNMLTKJHHGFAF28DA,35.93,0,4.42,有
板橋區,房地(土地+建物),新北市板橋區田單街５９號二樓,32.25,住,,,1110122,土地1建物1車位0,二層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,73.52,3,2,1,有,無,2600000,35365,,0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；,RPVOMLLLKHHGFAF87EA,73.52,0,0,無
